LAS mean service time (hr),DEN mean service time (hr),MDW mean service time (hr),LAS initial aircraft reserve,DEN initial aircraft reserve,MDW initial aircraft reserve,LAS->DEN travel time (hr),LAS->MDW travel time (hr),DEN->MDW travel time (hr),DEN->LAS travel time (hr),MDW->LAS travel time (hr),MDW->DEN travel time (hr),State,Day,Duration,Date
0.18445899,0.080698386,0.06134064,4.632143,5.03102,3.266336,1.5985721,3.0074353,1.6377503,1.6771117,4.139059,3.0271266,Nominal,2,1,2022-12-03
0.15764388,0.085498914,0.062087722,4.807178,5.6519146,3.9523394,1.5869381,2.8196754,1.7049335,1.7303404,4.3931794,2.9266841,Nominal,2,1,2022-12-03
0.16618507,0.056609202,0.09433864,4.509662,5.2382956,2.78237,1.5919051,2.761438,1.7227179,1.7317176,4.2149563,2.8126674,Nominal,2,1,2022-12-03
0.1551958,0.10342496,0.07688931,4.645611,5.7215505,3.606361,1.5752139,2.903541,1.6990769,1.783522,4.1209316,2.96126,Nominal,2,1,2022-12-03
0.15205745,0.06250392,0.11859358,5.844421,5.6584687,3.001068,1.6443948,2.843194,1.7725797,1.8227829,3.9654539,2.9368072,Nominal,2,1,2022-12-03
0.19432423,0.12936254,0.1168346,4.9191036,5.4730444,2.9597158,1.5405186,2.7979007,1.6820877,1.7944777,4.100861,2.8921013,Nominal,2,1,2022-12-03
0.14975461,0.14768653,0.18814923,4.512868,5.149362,3.8711052,1.5429556,2.7446668,1.705835,1.7942711,4.168823,3.0120513,Nominal,2,1,2022-12-03
0.10044502,0.13155122,0.029242096,5.1613135,5.047877,3.1280422,1.5676744,2.7672844,1.7190796,1.7269615,4.1919627,2.9250891,Nominal,2,1,2022-12-03
0.184539,0.1575964,0.07001793,5.2595153,5.658642,3.3098264,1.5841492,2.9689484,1.6985185,1.6977017,4.0501695,2.9457088,Nominal,2,1,2022-12-03
0.20799102,0.069534756,0.087772086,5.2979794,4.90381,2.9492838,1.5598772,2.785233,1.6312135,1.6241802,4.1790633,2.9091363,Nominal,2,1,2022-12-03
0.15773256,0.09432742,0.07643376,5.000744,5.4460783,3.653278,1.6256361,2.7266073,1.7061225,1.7512852,4.2580714,2.8804178,Nominal,2,1,2022-12-03
0.16412386,0.12806934,0.12303477,5.756061,4.9028587,3.7484252,1.634313,2.8308058,1.8029926,1.8240545,4.189,3.0108697,Nominal,2,1,2022-12-03
0.19132233,0.07364331,0.07686574,4.9187956,5.454125,3.6964936,1.6207559,2.7412357,1.7362615,1.7609985,4.294188,3.0035431,Nominal,2,1,2022-12-03
0.1573226,0.12142966,0.066239595,3.795426,5.743249,3.5486305,1.5527271,2.7105665,1.6955098,1.8110342,4.1927524,3.1177008,Nominal,2,1,2022-12-03
0.2074525,0.085771255,0.05573229,3.9165149,4.828441,3.7817936,1.6301999,2.7015512,1.6389631,1.7891542,3.9869375,2.9356363,Nominal,2,1,2022-12-03
0.13816956,0.08453006,0.07350961,4.874174,5.1913104,3.8818803,1.5672766,2.8054178,1.734198,1.7808936,4.21104,2.9957483,Nominal,2,1,2022-12-03
0.17962407,0.05644423,0.06484777,4.501423,5.2561955,4.3411546,1.55894,2.8523118,1.7127631,1.8281533,4.1514454,2.763351,Nominal,2,1,2022-12-03
0.17437592,0.08498544,0.06999676,4.0397654,6.35153,4.3878546,1.514526,2.8460476,1.6823335,1.7445517,4.297749,2.966037,Nominal,2,1,2022-12-03
0.21211982,0.11027777,0.04793425,4.2063594,5.908826,4.146666,1.602481,2.824488,1.7257195,1.7491506,4.583295,2.7778766,Nominal,2,1,2022-12-03
0.17377427,0.08964358,0.07694858,5.156514,5.10113,3.838386,1.5403919,2.8082545,1.7395637,1.6927742,4.184828,2.9145558,Nominal,2,1,2022-12-03
0.13437247,0.092353575,0.10771826,4.3893185,5.897644,3.9392352,1.5338404,2.7912276,1.8125792,1.8223045,4.23093,2.9372697,Nominal,2,1,2022-12-03
0.18268755,0.090042084,0.09901796,3.785888,5.241693,3.3953898,1.5649418,2.8989227,1.7790742,1.7293905,4.2255435,2.8940837,Nominal,2,1,2022-12-03
0.17942744,0.057460487,0.09000534,4.9691324,4.2399673,3.3377001,1.6326734,2.8339005,1.6986428,1.7914355,4.1031575,2.9053552,Nominal,2,1,2022-12-03
0.15907589,0.110019304,0.05397998,4.238117,5.2540784,3.688543,1.6671054,2.754366,1.6515002,1.7885959,4.205307,2.8666005,Nominal,2,1,2022-12-03
0.18351538,0.09629329,0.060109932,4.667345,5.872788,4.024459,1.5556116,2.756505,1.7949038,1.7189759,4.339275,3.0064113,Nominal,2,1,2022-12-03
0.23273368,0.0648781,0.04648338,5.1926947,5.785757,3.5472703,1.6241045,2.7147362,1.7303085,1.7505265,4.032502,3.0888262,Nominal,2,1,2022-12-03
0.1086534,0.1771144,0.109617606,3.9883497,5.7463894,2.8852816,1.4725126,2.7116692,1.696449,1.7957361,4.3022666,2.8529394,Nominal,2,1,2022-12-03
0.1592489,0.16985023,0.087337576,4.6411123,6.334171,3.5465558,1.6544105,2.79767,1.7516589,1.7574621,3.955992,3.0222468,Nominal,2,1,2022-12-03
0.17759229,0.10129894,0.16128846,5.341306,6.290357,3.976306,1.5377777,2.6824086,1.6342821,1.7740365,4.010415,2.81647,Nominal,2,1,2022-12-03
0.14616685,0.0777336,0.10233678,5.3058863,5.856386,2.8321803,1.5587695,2.9158933,1.7198263,1.843236,4.1740847,2.9133425,Nominal,2,1,2022-12-03
0.18748264,0.104813166,0.077554405,5.757834,6.043766,3.1804934,1.5298427,2.8189616,1.709243,1.7403132,4.2437506,2.952321,Nominal,2,1,2022-12-03
0.14892809,0.2182018,0.10917794,5.7301755,5.167092,2.9328666,1.5964469,2.7284184,1.6966627,1.7336978,4.206678,2.8922486,Nominal,2,1,2022-12-03
0.1456764,0.14970744,0.087788224,4.6524844,7.059327,3.4928892,1.6414583,2.813712,1.7069199,1.8112116,4.188457,2.9457562,Nominal,2,1,2022-12-03
0.1806014,0.12691835,0.07533541,4.832499,5.3876224,3.4194217,1.5513003,2.867744,1.681947,1.7133781,4.2509656,2.980903,Nominal,2,1,2022-12-03
0.17220469,0.088498145,0.04410265,4.96254,5.2959447,3.7283921,1.6218246,2.7268474,1.7256383,1.7348554,4.0521226,2.876338,Nominal,2,1,2022-12-03
0.26638043,0.09068211,0.056944385,4.2003317,5.8530707,3.162978,1.610596,2.820355,1.7097077,1.7647761,4.3867674,3.0453527,Nominal,2,1,2022-12-03
0.13639766,0.09890551,0.05341719,4.9137993,5.0514727,2.6990469,1.6036358,2.7842965,1.6882035,1.776769,4.3469768,2.8970563,Nominal,2,1,2022-12-03
0.1750803,0.05662609,0.051016487,6.1258764,5.2972417,3.322876,1.5768532,2.8519788,1.7382385,1.693284,4.2619205,2.9674506,Nominal,2,1,2022-12-03
0.1208774,0.09029686,0.03748316,5.0418115,5.14179,3.2928874,1.6189841,2.8755417,1.829601,1.723272,4.1923356,2.949062,Nominal,2,1,2022-12-03
0.15804796,0.15549082,0.08426132,4.3311896,5.2999754,4.603156,1.6181308,2.8437734,1.7183847,1.6812392,4.1493506,2.8566682,Nominal,2,1,2022-12-03
0.16198845,0.09122449,0.04979912,4.194655,5.425492,3.3056142,1.5222493,2.8415859,1.7613713,1.7325568,4.254657,2.7992048,Nominal,2,1,2022-12-03
0.16774759,0.15270571,0.09982541,6.6494703,6.1632667,2.916388,1.5686148,2.7596822,1.6744152,1.786743,4.3104773,2.8920937,Nominal,2,1,2022-12-03
0.17166035,0.08942843,0.081604406,5.3513136,6.384674,3.3510246,1.5731419,2.8397732,1.6570283,1.752626,4.251058,2.9577453,Nominal,2,1,2022-12-03
0.1367161,0.109243944,0.05180807,4.3562646,6.354627,4.4683337,1.6276358,2.7487476,1.7938658,1.8571162,4.2273793,2.9113915,Nominal,2,1,2022-12-03
0.13981695,0.09266562,0.09884083,4.5001774,4.7988887,4.393685,1.5933912,2.731302,1.8199153,1.8260543,4.2344418,2.8662188,Nominal,2,1,2022-12-03
0.16265327,0.1220934,0.06934562,3.8099084,5.3148313,3.392352,1.546463,2.8396604,1.7065499,1.7550898,4.2692413,2.8601146,Nominal,2,1,2022-12-03
0.15100107,0.1289436,0.06100548,5.4162273,5.3201094,4.007866,1.5696633,2.8465095,1.7320021,1.7520756,4.240663,2.9020944,Nominal,2,1,2022-12-03
0.22393827,0.09316546,0.13558803,4.647618,5.3503056,3.3777468,1.5573837,2.776506,1.6621662,1.710031,4.342865,2.9919856,Nominal,2,1,2022-12-03
0.19092722,0.13859774,0.08147571,4.658445,5.702367,3.6568408,1.579541,2.9299948,1.7060114,1.8890877,4.440446,2.9376853,Nominal,2,1,2022-12-03
0.16736536,0.10001072,0.07630352,4.4367585,5.5758185,3.3307722,1.6628038,2.7100632,1.6742591,1.79393,4.2891297,3.0193472,Nominal,2,1,2022-12-03
0.115526415,0.14497219,0.073493324,4.004685,5.8577685,4.4093676,1.5727388,2.8645747,1.7266936,1.8227247,4.1436033,2.939021,Nominal,2,1,2022-12-03
0.1371004,0.0652386,0.08484185,5.0455794,6.2707887,3.8988087,1.6706336,2.6284993,1.690005,1.7485063,4.389493,2.9392047,Nominal,2,1,2022-12-03
0.15268542,0.10638434,0.03960248,4.8750486,5.008039,4.4321985,1.654991,2.9146492,1.8744149,1.799116,4.0760226,2.8956385,Nominal,2,1,2022-12-03
0.19325662,0.06948457,0.09045215,5.0215273,5.71786,3.0172894,1.6278719,2.8824966,1.6664969,1.7842646,4.3130794,3.041837,Nominal,2,1,2022-12-03
0.19451047,0.23253916,0.049409,5.2505574,4.8212967,4.2112455,1.5962859,2.8513775,1.7907184,1.7581639,4.3276997,2.94878,Nominal,2,1,2022-12-03
0.21807982,0.10930967,0.046312477,4.047878,4.8823237,4.0572815,1.5667979,2.8481398,1.6697907,1.6938907,4.202025,2.978607,Nominal,2,1,2022-12-03
0.10174686,0.10956585,0.05712757,4.881618,5.0375724,3.251737,1.6414355,2.7602417,1.670243,1.7537805,4.204931,3.0061479,Nominal,2,1,2022-12-03
0.14935488,0.14017645,0.07531058,3.6755335,5.4877186,3.6077437,1.6152046,2.7466211,1.615345,1.7764176,4.159327,2.878707,Nominal,2,1,2022-12-03
0.11491566,0.08542747,0.054530576,5.338503,5.7066607,3.8379424,1.6067247,2.8179104,1.6833153,1.8299094,4.323682,2.9132197,Nominal,2,1,2022-12-03
0.20297073,0.12978317,0.07565839,5.045494,6.636882,3.8314638,1.5626786,2.7755733,1.7012742,1.7874212,4.207483,2.8335814,Nominal,2,1,2022-12-03
0.12078021,0.23543791,0.057515092,3.0052927,5.3220983,3.6126573,1.6240351,2.7192035,1.611258,1.8473473,4.324769,2.9131904,Nominal,2,1,2022-12-03
0.16045128,0.076315746,0.074624665,4.564147,6.794992,3.1554909,1.6311245,2.687018,1.6665734,1.7214811,4.2551403,2.9346352,Nominal,2,1,2022-12-03
0.15790956,0.10232377,0.08001413,5.2446747,5.47787,3.8908784,1.6246495,2.6957982,1.7413949,1.7584412,4.363011,2.8842971,Nominal,2,1,2022-12-03
0.15911467,0.07504244,0.045426633,4.567579,5.799609,4.035452,1.5893229,2.7548542,1.6952432,1.7448856,4.1433744,2.9955902,Nominal,2,1,2022-12-03
0.18150616,0.120554246,0.11564988,5.2717824,5.8437204,3.545793,1.6288841,2.9162538,1.8049698,1.8544737,4.084073,3.0173583,Nominal,2,1,2022-12-03
0.18481915,0.08334084,0.075080685,5.7460623,6.1776032,3.3129191,1.6594232,2.7814376,1.6568177,1.7619587,4.2032895,2.8738503,Nominal,2,1,2022-12-03
0.11402317,0.12474289,0.10959733,4.3208675,5.5413246,2.7997448,1.559844,2.8435438,1.6369163,1.7948011,4.4052277,2.880803,Nominal,2,1,2022-12-03
0.15529524,0.09757891,0.07532588,4.5452127,5.08756,3.8159008,1.5927974,2.8397415,1.8002793,1.7906367,4.2699585,3.0024478,Nominal,2,1,2022-12-03
0.21722414,0.071657985,0.08135672,4.153863,5.7292266,3.2593787,1.5563372,2.869796,1.6501256,1.6988982,4.225809,3.0189712,Nominal,2,1,2022-12-03
0.22071798,0.08367562,0.07860581,4.8119426,6.9851046,3.8706374,1.658279,2.9796872,1.647497,1.6920927,4.0595775,3.090431,Nominal,2,1,2022-12-03
0.16464867,0.1290131,0.10447543,5.2296066,7.006001,3.5256479,1.5258887,2.751772,1.6721181,1.7595502,4.4875073,2.9718063,Nominal,2,1,2022-12-03
0.16860676,0.06687754,0.05323778,4.6521797,5.584217,3.3383615,1.6006949,2.7746987,1.7447098,1.8092984,4.1016903,2.9295433,Nominal,2,1,2022-12-03
0.13325699,0.17120998,0.11165779,5.6483183,5.88465,3.8990657,1.6093034,2.7049727,1.7214189,1.860847,4.2888665,2.902401,Nominal,2,1,2022-12-03
0.13080272,0.13630532,0.066407815,4.544601,5.900976,2.8743534,1.6085204,2.8863485,1.7180734,1.7320653,4.3001533,2.8936863,Nominal,2,1,2022-12-03
0.1639601,0.0624907,0.040024783,4.7915726,5.500626,3.5410337,1.5856948,2.8952193,1.7893269,1.782959,4.160953,2.9664192,Nominal,2,1,2022-12-03
0.15658501,0.099135764,0.06349822,3.762944,4.7979527,3.3241515,1.5671147,2.890929,1.6694235,1.7990563,4.235935,3.0214489,Nominal,2,1,2022-12-03
0.16930513,0.11124293,0.059071332,4.996236,4.925726,4.0387383,1.5386118,2.8021696,1.7678225,1.7611526,4.335736,2.9516585,Nominal,2,1,2022-12-03
0.20310524,0.10052559,0.08420637,4.4024506,5.909268,3.6777668,1.5471649,2.8607788,1.6520685,1.7109678,4.1364584,2.9295726,Nominal,2,1,2022-12-03
0.19562753,0.118228495,0.060489748,5.150916,6.9564066,2.6729825,1.5727378,2.8631988,1.6752731,1.7432259,4.1688538,2.9901218,Nominal,2,1,2022-12-03
0.18088906,0.124768235,0.039052762,5.269848,4.8648095,3.7365272,1.6129432,2.6913214,1.7170829,1.7340181,4.2274427,2.9024289,Nominal,2,1,2022-12-03
0.14337488,0.16692765,0.050102443,4.1915593,6.0440016,3.2168317,1.5248855,2.7517264,1.6664867,1.7612897,4.0803227,2.962342,Nominal,2,1,2022-12-03
0.14894775,0.1498534,0.12858617,5.875551,6.0587554,3.4451997,1.5989233,2.7273736,1.7730951,1.7068554,4.210902,2.8762114,Nominal,2,1,2022-12-03
0.1316201,0.11553796,0.09024211,4.292573,5.282956,3.4396863,1.5966878,2.6989875,1.7198802,1.7744226,4.1315746,2.8797345,Nominal,2,1,2022-12-03
0.1493642,0.07098579,0.08550649,6.1046143,5.4014306,3.682405,1.5348082,2.674546,1.7487949,1.8901064,4.23345,2.9683993,Nominal,2,1,2022-12-03
0.1790838,0.09192236,0.1380653,3.0352495,5.5322304,3.2462535,1.5602075,2.7160885,1.744111,1.8080992,4.365705,3.0043745,Nominal,2,1,2022-12-03
0.10421287,0.09233559,0.08607007,4.9667788,4.8302283,3.310866,1.573152,2.776921,1.705709,1.7774268,4.2729955,3.0416443,Nominal,2,1,2022-12-03
0.1694233,0.09183681,0.093137674,4.4810104,5.7948527,3.1447625,1.6262493,2.8379786,1.6652615,1.8161229,4.23154,3.0265007,Nominal,2,1,2022-12-03
0.15912814,0.08758777,0.09713381,3.9212604,5.4453816,3.3593853,1.6128019,2.6965523,1.7496387,1.8393333,4.0767894,2.966337,Nominal,2,1,2022-12-03
0.13016684,0.07104281,0.04767474,4.2665286,5.522318,3.1670678,1.6383591,2.950945,1.6939105,1.7335496,4.207341,2.968675,Nominal,2,1,2022-12-03
0.2230227,0.14141622,0.061983187,4.3643813,5.9830804,3.6109838,1.611475,2.7407243,1.6766585,1.7414882,4.170587,3.0239518,Nominal,2,1,2022-12-03
0.16036956,0.081517465,0.09417039,3.7111557,5.059307,4.0218883,1.602452,2.6293252,1.7035477,1.833307,4.089139,2.8904412,Nominal,2,1,2022-12-03
0.11418659,0.14125682,0.05195596,3.9512064,5.551688,3.23981,1.6340774,2.755161,1.6578392,1.7386667,4.1907535,3.0023513,Nominal,2,1,2022-12-03
0.20985551,0.07016523,0.13992141,4.7938886,5.4931145,3.1419113,1.5713292,2.8532343,1.7786312,1.8105829,4.249206,2.8255851,Nominal,2,1,2022-12-03
0.15733926,0.06833632,0.06591659,4.293992,5.109419,4.0240607,1.6027076,2.8399456,1.7204611,1.7221588,4.1683807,3.0058935,Nominal,2,1,2022-12-03
0.17024158,0.07448525,0.06434436,5.924173,5.8652277,3.1928005,1.6237972,2.9269047,1.8008012,1.7397819,4.3153114,3.0698051,Nominal,2,1,2022-12-03
0.21342209,0.12945779,0.121757045,4.960015,6.8576226,4.0104094,1.6328984,2.77264,1.7004685,1.7729326,4.283355,3.0254698,Nominal,2,1,2022-12-03
0.13793887,0.09086265,0.056212798,3.533335,4.5931416,3.5037248,1.5856607,2.8041217,1.6776252,1.8074664,4.1887474,2.8773704,Nominal,2,1,2022-12-03
0.14815618,0.08432358,0.0623337,4.5614076,6.1138134,2.8538702,1.6651855,2.8068016,1.784179,1.7989995,4.1762395,2.8631575,Nominal,2,1,2022-12-03
0.13673687,0.065235324,0.075335555,4.1338434,6.0337296,3.3679895,1.4761062,2.6937206,1.6442606,1.7400898,4.184463,2.8976529,Nominal,2,1,2022-12-03
0.19224161,0.06480896,0.050983,4.0406847,5.115172,2.9325151,1.6125318,2.735344,1.711401,1.7186582,4.2574677,2.8806732,Nominal,2,1,2022-12-03
0.24014133,0.11374888,0.1623579,4.163968,5.42142,4.0462184,1.6213183,2.870695,1.766084,1.749868,4.187841,2.9097192,Nominal,2,1,2022-12-03
0.19049898,0.115049854,0.102788515,5.0652986,5.82663,3.6579103,1.5263088,2.687926,1.7214553,1.7507623,4.233823,3.116284,Nominal,2,1,2022-12-03
0.15057454,0.109467015,0.0839686,4.5694146,5.0000033,3.733022,1.5909926,2.8375072,1.8036354,1.739285,4.1286864,2.9101784,Nominal,2,1,2022-12-03
0.17037445,0.085067645,0.04159421,4.3406386,4.5943975,3.0373333,1.5790104,2.7250147,1.6315904,1.7214992,4.212128,2.9699926,Nominal,2,1,2022-12-03
0.1260662,0.09291592,0.06438214,4.0375905,5.343527,3.7281096,1.5919279,2.8500857,1.7189693,1.7390671,4.2712226,2.9144943,Nominal,2,1,2022-12-03
0.18691322,0.06113275,0.0891251,4.861147,5.2604423,2.6104841,1.6368396,2.7877595,1.6896325,1.6939825,4.238494,3.0072665,Nominal,2,1,2022-12-03
0.1622553,0.13500956,0.041110065,3.3903518,6.039411,3.7412395,1.5625658,2.7721574,1.6665566,1.7106687,4.120867,2.9919174,Nominal,2,1,2022-12-03
0.22085747,0.051967878,0.052237153,4.624139,5.8849087,3.5893476,1.6550838,2.7260945,1.7515998,1.753973,4.1268587,2.9937327,Nominal,2,1,2022-12-03
0.1400518,0.12481533,0.071337365,5.5070796,5.5403748,3.6377292,1.6137983,2.770425,1.6262347,1.8033671,4.2245784,2.912394,Nominal,2,1,2022-12-03
0.108582124,0.09813267,0.08719078,3.232841,4.62421,3.6008923,1.6243687,2.6780267,1.7271154,1.7191918,4.2588763,2.9962113,Nominal,2,1,2022-12-03
0.15776682,0.058459237,0.050916966,4.488954,5.291628,3.0719767,1.6424346,2.7504585,1.6918436,1.7088524,4.20762,2.8548992,Nominal,2,1,2022-12-03
0.15206273,0.080597095,0.105945356,5.6201,5.3700156,3.214726,1.669142,2.9927225,1.7386075,1.7856057,4.3047447,2.961807,Nominal,2,1,2022-12-03
0.13808002,0.06543397,0.08753996,4.3080306,5.99003,3.5469701,1.6429119,2.6269202,1.7026324,1.7912704,4.147557,2.9248464,Nominal,2,1,2022-12-03
0.1342057,0.13727193,0.04877998,4.475173,5.7921224,4.4289703,1.5962174,2.6108963,1.6571181,1.7967935,4.1170053,2.8954391,Nominal,2,1,2022-12-03
0.21093258,0.14630772,0.09128468,4.92574,5.608027,3.8259575,1.587779,2.9332914,1.6579436,1.7826984,4.2367334,2.7499077,Nominal,2,1,2022-12-03
0.1683457,0.073577955,0.11403946,4.775933,4.767407,3.3136685,1.6208813,2.756668,1.6999685,1.7139771,4.2297173,3.0750644,Nominal,2,1,2022-12-03
0.27106935,0.12260792,0.07633072,5.3061285,5.0237308,3.3336232,1.5315163,2.7303178,1.724052,1.801222,4.1470013,2.8930745,Nominal,2,1,2022-12-03
0.25126952,0.09335937,0.063567035,4.9774513,5.258986,3.550917,1.6371077,2.866027,1.725778,1.7234019,4.2228947,2.99204,Nominal,2,1,2022-12-03
0.16893095,0.14110802,0.040682726,5.7045174,6.1671634,3.5797532,1.6346133,2.8123467,1.7849534,1.8084416,4.2084303,2.8922293,Nominal,2,1,2022-12-03
0.16508214,0.08190497,0.09409784,4.7792945,6.2523956,3.3837473,1.6154928,2.6610308,1.6060266,1.7798156,4.4122415,2.9312143,Nominal,2,1,2022-12-03
0.15495887,0.17102586,0.089885145,3.8233542,4.4470253,3.4655619,1.583216,2.7517507,1.7839868,1.7322273,4.132591,2.8330324,Nominal,2,1,2022-12-03
0.14816011,0.09816098,0.14989653,4.376262,4.7172985,4.127873,1.4896562,2.7521641,1.7551086,1.8249052,4.248898,3.0370252,Nominal,2,1,2022-12-03
0.18584965,0.09426827,0.05736285,5.17778,5.5499344,3.0307198,1.5133547,2.8256114,1.725567,1.7635604,4.323027,2.9206862,Nominal,2,1,2022-12-03
0.2759338,0.104630925,0.07537235,5.1728067,5.511773,3.0276325,1.6051496,2.852482,1.6969486,1.7389692,4.073096,2.8969853,Nominal,2,1,2022-12-03
0.11637103,0.095488325,0.06899221,3.6897006,5.088164,3.331817,1.6427244,2.9129646,1.7196512,1.7818134,4.216296,3.0201411,Nominal,2,1,2022-12-03
0.12847735,0.10373088,0.09133239,5.6224294,5.758649,4.411893,1.6350334,2.8319657,1.6721576,1.7877426,4.313524,3.0525026,Nominal,2,1,2022-12-03
0.14409833,0.13117968,0.061875533,5.330771,5.0730724,3.115813,1.5556706,2.7112694,1.6283629,1.703866,4.204061,3.0084028,Nominal,2,1,2022-12-03
0.13879085,0.099694215,0.10769165,4.116605,5.4362974,3.0945978,1.6090468,2.6965818,1.6855029,1.7291256,4.0542903,2.9447756,Nominal,2,1,2022-12-03
0.12415351,0.08185095,0.14334536,5.8464146,5.747681,3.1702948,1.5856383,2.7244456,1.7558002,1.7830697,4.0711703,2.8638766,Nominal,2,1,2022-12-03
0.16853558,0.06197466,0.05424592,4.125013,4.752406,4.3590755,1.6108278,2.8718777,1.6759393,1.7804791,4.1602097,2.908751,Nominal,2,1,2022-12-03
0.19953571,0.049078546,0.12419692,4.1594925,5.5521855,3.610385,1.5690986,2.82252,1.6692988,1.7431674,4.2389216,2.8327534,Nominal,2,1,2022-12-03
0.14144132,0.103094056,0.09334764,4.3660803,5.260992,3.4867067,1.6549528,2.6679535,1.7249781,1.7184612,4.3144803,2.9859087,Nominal,2,1,2022-12-03
0.13342428,0.08764478,0.09164287,6.219707,6.1619334,3.445439,1.7001494,2.6792185,1.7770666,1.7230221,4.3369193,2.8994293,Nominal,2,1,2022-12-03
0.13416356,0.09490717,0.05868636,3.9157095,4.87668,3.9749641,1.6189834,2.835487,1.6792381,1.8026574,4.116533,2.8548412,Nominal,2,1,2022-12-03
0.14744866,0.05935031,0.060304523,4.747806,4.8970656,3.960519,1.6617734,2.7173524,1.7116034,1.8274231,4.1052613,3.0199966,Nominal,2,1,2022-12-03
0.1346388,0.13026093,0.07173407,5.8199706,6.5670266,3.4760032,1.5618181,2.961477,1.6829319,1.7898384,4.346674,2.79112,Nominal,2,1,2022-12-03
0.1652403,0.087035775,0.095075056,3.8708196,5.8331733,2.9232872,1.6289245,2.8286693,1.6571524,1.7313807,4.2553205,2.96887,Nominal,2,1,2022-12-03
0.14511956,0.10731025,0.06031019,5.356171,5.8324327,3.5517952,1.6607933,2.8847733,1.6770556,1.8108572,4.090297,2.8729591,Nominal,2,1,2022-12-03
0.13185072,0.086116314,0.05203381,4.0148134,5.3806562,3.6172624,1.5666703,2.811962,1.7099583,1.7644707,4.1567574,2.9645672,Nominal,2,1,2022-12-03
0.1708168,0.05781107,0.051794633,4.4398017,5.982211,3.7202747,1.563902,2.959254,1.7195172,1.6925238,4.211787,3.0127583,Nominal,2,1,2022-12-03
0.15408897,0.12670976,0.09227751,4.7502494,6.065729,3.6271415,1.620374,2.7554078,1.7869745,1.6809074,4.3447843,2.8513951,Nominal,2,1,2022-12-03
0.14220835,0.05916516,0.09253417,4.9367714,5.871315,3.9399045,1.6586145,2.7755704,1.715487,1.7650965,4.2651677,2.985926,Nominal,2,1,2022-12-03
0.18765618,0.09073185,0.041441157,3.7889574,4.9552126,2.634222,1.5949415,2.7172246,1.7058147,1.683241,4.1795583,2.8561134,Nominal,2,1,2022-12-03
0.19717662,0.12650874,0.06898914,5.8421655,5.507206,3.6275826,1.74992,2.7499225,1.6991982,1.7293736,4.245276,2.9184349,Nominal,2,1,2022-12-03
0.3251856,0.10276404,0.10066644,4.2765856,5.7958655,3.6471152,1.5799904,2.9139085,1.6897571,1.6766547,4.1382313,3.008954,Nominal,2,1,2022-12-03
0.20202525,0.08687794,0.056690756,3.9712045,5.254589,3.3160913,1.5689784,2.8606384,1.71336,1.8615234,4.295338,3.1084034,Nominal,2,1,2022-12-03
0.1842621,0.08443392,0.09616562,4.6193786,5.9155936,3.485556,1.6037258,2.7878413,1.708025,1.7639489,4.0222974,3.0010233,Nominal,2,1,2022-12-03
0.15114686,0.08373176,0.092690304,5.09459,5.0342765,3.21027,1.595906,2.7716167,1.7631025,1.6899683,4.114108,2.8502204,Nominal,2,1,2022-12-03
0.17785098,0.058388893,0.05648047,4.2919464,5.070149,2.4316516,1.6382533,2.9027288,1.7179122,1.749082,4.3670487,2.9179845,Nominal,2,1,2022-12-03
0.15939242,0.09585129,0.112574324,4.6471415,5.5001373,3.7298384,1.5431609,2.7993796,1.61687,1.7369393,4.2108874,2.8385246,Nominal,2,1,2022-12-03
0.13121118,0.11769818,0.06512972,4.220541,6.4780536,3.1514564,1.5658511,2.7204435,1.862807,1.7794721,4.407998,2.8876016,Nominal,2,1,2022-12-03
0.21010172,0.057438955,0.055715337,5.0850444,6.044502,3.7195292,1.6313409,2.7795112,1.7809895,1.7805662,4.2474403,2.9750876,Nominal,2,1,2022-12-03
0.12440653,0.10175884,0.08651504,4.584457,5.2711143,4.3488083,1.5639589,2.8288414,1.6661823,1.6924002,4.2699594,2.9749255,Nominal,2,1,2022-12-03
